idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.100000000000000000e+01,2.200000000000000011e-01,3.191695071949644802e-02,6.873299972801680605e-03,3.617479568609140161e-02,7.601834703857604167e-03
1.200000000000000000e+01,5.000000000000000278e-02,1.553293417091756168e-01,3.152489145490054712e-02,1.685562318042392593e-01,3.337006616870864806e-02
1.200000000000000000e+01,6.133333333333333692e-02,1.586714603970934556e-01,3.457360858750611193e-02,1.723696655828296231e-01,3.650612369599789964e-02
1.200000000000000000e+01,7.266666666666667107e-02,1.305294536354680568e-01,3.387599897835164020e-02,1.422482036947417816e-01,3.599908777120703479e-02
1.200000000000000000e+01,8.399999999999999134e-02,1.063521934028629073e-01,3.105854770915795690e-02,1.168355166497965086e-01,3.310754030680717469e-02
1.200000000000000000e+01,9.533333333333332549e-02,8.943489696274102563e-02,2.857952020484446493e-02,9.879689863561932905e-02,3.065142123884669750e-02
1.200000000000000000e+01,1.066666666666666596e-01,7.735997203707319081e-02,2.628250014584159605e-02,8.548773240895211900e-02,2.810620897306250962e-02
1.200000000000000000e+01,1.179999999999999938e-01,6.881583905971706827e-02,2.345644754782359731e-02,7.633435905453665737e-02,2.535672805986138867e-02
1.200000000000000000e+01,1.293333333333333279e-01,6.180756938821684726e-02,2.042644318152407254e-02,6.850027505507381986e-02,2.211684512435337785e-02
1.200000000000000000e+01,1.406666666666666621e-01,5.580919078803406319e-02,1.836804377926091331e-02,6.231511893385485723e-02,1.999468176599498645e-02
1.200000000000000000e+01,1.519999999999999962e-01,5.065374507352393696e-02,1.624889031303492631e-02,5.660890233354002460e-02,1.766559853103482486e-02
1.200000000000000000e+01,1.633333333333333304e-01,4.622148371466456435e-02,1.391467515248140212e-02,5.178572555312208059e-02,1.509548934804661770e-02
1.200000000000000000e+01,1.746666666666666645e-01,4.301524771918802115e-02,1.162919711310967351e-02,4.822006150945836594e-02,1.273515836076696134e-02
1.200000000000000000e+01,1.859999999999999987e-01,4.009502192761505573e-02,1.014346640473829525e-02,4.501194832159186032e-02,1.125555583442252629e-02
1.200000000000000000e+01,1.973333333333333051e-01,3.717236044712351334e-02,8.768689363705044898e-03,4.188684585134089255e-02,9.959491864099282582e-03
1.200000000000000000e+01,2.086666666666666670e-01,3.451368572817146291e-02,7.492103758499285907e-03,3.898301346575651360e-02,8.260223885921366346e-03
1.200000000000000000e+01,2.200000000000000011e-01,3.250221670574470617e-02,6.849021057363427652e-03,3.692377148482307164e-02,7.751623226500931746e-03
1.300000000000000000e+01,5.000000000000000278e-02,1.536694557990221921e-01,3.746402005359836251e-02,1.672942067950728418e-01,3.911102494516007638e-02
1.300000000000000000e+01,6.133333333333333692e-02,1.587796971625843323e-01,3.531568933073325756e-02,1.712529502645093737e-01,3.718635586122151504e-02
1.300000000000000000e+01,7.266666666666667107e-02,1.302222200006384056e-01,3.474381814046952066e-02,1.411758802335850993e-01,3.605725046543842294e-02
1.300000000000000000e+01,8.399999999999999134e-02,1.049457866179028254e-01,3.166209300555316436e-02,1.148854633131440872e-01,3.377679642233757246e-02
1.300000000000000000e+01,9.533333333333332549e-02,8.996908241360096481e-02,2.881204571919186025e-02,9.850023286320082339e-02,3.054697165600691114e-02
1.300000000000000000e+01,1.066666666666666596e-01,7.820189589010700937e-02,2.647541765995689231e-02,8.620584118627103165e-02,2.849128516221023297e-02
1.300000000000000000e+01,1.179999999999999938e-01,6.945368493589035297e-02,2.558589247030929048e-02,7.661861758017678159e-02,2.716682313699370771e-02
1.300000000000000000e+01,1.293333333333333279e-01,6.064438463751815889e-02,2.108576481666441307e-02,6.737708061721774111e-02,2.272580372533305679e-02
1.300000000000000000e+01,1.406666666666666621e-01,5.527667121477652240e-02,1.859756944082478422e-02,6.160508275824422286e-02,2.025464116771619888e-02
1.300000000000000000e+01,1.519999999999999962e-01,5.083333369475184771e-02,1.728539260862119870e-02,5.707452553906212922e-02,1.910526592118752184e-02
1.300000000000000000e+01,1.633333333333333304e-01,4.607657260235563379e-02,1.465810637417642309e-02,5.179315255820852310e-02,1.575542530565230206e-02
1.300000000000000000e+01,1.746666666666666645e-01,4.355694900457569158e-02,1.267745651942268903e-02,4.895830420402570021e-02,1.370997135784954302e-02
1.300000000000000000e+01,1.859999999999999987e-01,3.925512581709910548e-02,1.064913659063513110e-02,4.463974226362684566e-02,1.175735207986724172e-02
1.300000000000000000e+01,1.973333333333333051e-01,3.695484286850219541e-02,9.768448311072474091e-03,4.211713098910863790e-02,1.066201453916341448e-02
1.300000000000000000e+01,2.086666666666666670e-01,3.413481596263604617e-02,7.865705557208666973e-03,3.895713990141048272e-02,8.439186003350845205e-03
1.300000000000000000e+01,2.200000000000000011e-01,3.282536508697204980e-02,7.277506768624364235e-03,3.747733473481570238e-02,7.897272294547496088e-03
